,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,energy_mean,dmfcc_0_mean,dmfcc_1_mean,dmfcc_2_mean,dmfcc_3_mean,dmfcc_4_mean,dmfcc_5_mean,dmfcc_6_mean,dmfcc_7_mean,dmfcc_8_mean,dmfcc_9_mean,dmfcc_10_mean,dmfcc_11_mean,denergy_mean,ddmfcc_0_mean,ddmfcc_1_mean,ddmfcc_2_mean,ddmfcc_3_mean,ddmfcc_4_mean,ddmfcc_5_mean,ddmfcc_6_mean,ddmfcc_7_mean,ddmfcc_8_mean,ddmfcc_9_mean,ddmfcc_10_mean,ddmfcc_11_mean,ddenergy_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,energy_std,dmfcc_0_std,dmfcc_1_std,dmfcc_2_std,dmfcc_3_std,dmfcc_4_std,dmfcc_5_std,dmfcc_6_std,dmfcc_7_std,dmfcc_8_std,dmfcc_9_std,dmfcc_10_std,dmfcc_11_std,denergy_std,ddmfcc_0_std,ddmfcc_1_std,ddmfcc_2_std,ddmfcc_3_std,ddmfcc_4_std,ddmfcc_5_std,ddmfcc_6_std,ddmfcc_7_std,ddmfcc_8_std,ddmfcc_9_std,ddmfcc_10_std,ddmfcc_11_std,ddenergy_std,target,filename,type,amplitude
0,46.06016410380284,-0.3266128505710963,1.1615725999269697,1.1013681769251098,0.05106293428072163,-1.0382125995391505,-0.7951244552624314,-1.1376101021010008,-1.3838993849277261,-0.7801641771384621,-0.287080441183249,0.5974546165836494,0.17043541306494833,5.178060503554113,4.638540468086029,4.176893281897982,3.1273177660574247,2.7821412999485213,2.9919167573875116,3.747551503619347,3.192839424858448,3.6526732896461827,3.3541178020581013,2.58912191563931,1.7521482548910285,0.005708299576461072,0.3242031111150428,0.12255308164560874,0.1341994128294592,0.1971240331849578,0.062110709902073576,0.015508510152304983,-0.02588958246070336,-0.1779632918955951,0.08860733734116415,0.015162305074455503,0.1698122539494723,0.1617973149992547,-2.841810875865187e-05,3.7500460328948524,3.2432533602528175,3.816483941084357,3.309961119224933,1.8608704576580815,2.5266996745291546,2.5063008593868963,2.776160723707871,3.254474411362652,2.38810902240066,2.9546362146528864,1.444553601126315,0.003114327479950113,-0.5788581080642786,-0.40746894842546133,-0.18527540413703708,0.21326407426038438,-0.043379649093847825,0.1961720350236024,0.27061703592516473,0.1105356453359374,0.15018004627722448,0.13801937335287376,0.30170479429223934,0.05902039400259477,6.795872685023963e-05,4.170838119317951,3.930393447473596,4.830829637202857,4.563239330789143,2.320738064022036,3.537802228559151,3.2691306945185445,3.999776723018327,4.987280770716347,3.02476075632506,3.9143237687968306,1.962027755656282,0.0031019472128214027,zero,/content/speechcommands/zero/d107dc42_nohash_0.wav,validation,1.22
1,226.41645524780841,-1.0863904148682884,1.5835640452410344,1.566207524035263,-0.6213748638629898,-0.576202893023686,-0.4537195498295087,-1.1711595176028886,-1.4743755525212279,-0.6509176094065299,-0.7901644048982245,-0.43940665585853234,1.0676085779323476,3.793201129788596,3.1641321551484167,3.5007145593318127,3.549299215799704,2.7457638410409695,3.044428630062289,2.268211559717252,3.02972050176959,3.219021682999446,3.005979699878903,2.7615465791194365,3.3103426581604647,0.020447811305019697,0.2864056389261086,0.15961847811696667,0.14637292862206794,0.05428014247007604,-0.17494352835673016,-0.011852749338651066,0.11608059294875837,0.10309879350024286,-0.0020979810208626537,-0.05120827803901759,0.0718391279006229,0.046469530629093855,0.0004437235262465139,3.3565778782350093,3.2815698460607163,3.2976936405721986,2.9001092765596326,2.6444773132808588,2.8607703033566554,2.1977660892572914,2.4936173092884126,2.7347375259514237,3.133675123623346,2.914124393036753,3.187468580154209,0.01108654786722398,-0.2237465115155724,-0.07486515619528232,-0.0659294161011254,0.09078607501829945,0.009780361618248563,-0.11907576662825432,0.06099859714407477,-0.0654440377735936,-0.10739048046294278,-0.07105687163345993,-0.1023545319026971,-0.0486965183704457,-0.0010634693652162852,4.616058824088887,4.923539341488946,4.529483855208859,3.933918924864678,3.6900191938988174,3.622029492847462,2.9847134525999692,2.9634586459852055,3.6200561169951313,4.235843237894807,4.7451806974203805,4.760147859730828,0.015856579601423032,zero,/content/speechcommands/zero/56eb74ae_nohash_3.wav,validation,1.22
2,73.71673023458334,-1.2718158563337671,0.5024848060737132,1.741282764637832,0.3085489187188829,-0.8775263229399937,-0.7962508772742025,-0.6066354837005441,-1.186211922453082,-0.8692274859896963,-1.2748984025304828,-1.7892933438906442,0.2253282227925116,3.711049582863743,3.456953709922796,3.8715757106479174,3.717636588507758,2.8140635762332664,2.498613968210781,3.1981271700938376,2.787226874255897,2.3481281949345445,2.394500499114198,2.6567481091338765,3.486206169222368,0.00680230116492244,0.11991984184315091,0.06072219030244336,0.2423117545560254,-0.21827019113070617,-0.24380147620819204,-0.28400076519535433,0.1161418822949132,0.21860673883826143,-0.04622388830375636,0.003964860972921416,0.30315983143510367,0.33755404795678273,4.033188357501431e-05,2.804503462065512,3.015156801655978,2.619363952673188,3.4530188312465597,2.6275098814646043,2.621246212198407,3.259169921130031,2.174347264740536,2.5710913813426615,3.2071769929094476,2.742482398655501,3.1444668017283792,0.0031546800010864313,-0.19704277004960696,-0.13196440568010548,0.022369328887765164,-0.06564042145956564,-0.18695848463401782,-0.06298878177553044,0.17467364415516665,-0.12036265683231821,-0.10697023730736252,-0.12313893820639389,-0.08780503384550088,-0.22785049752498043,1.104209676441037e-05,3.9947973630682174,4.241617866596572,3.036846172415688,4.858914913253646,3.5712493172442166,3.638666629576488,4.677467552976936,2.614495555130923,4.0775379018383795,5.125802881700282,3.992671333078932,3.9183867065188736,0.0032006072191948574,zero,/content/speechcommands/zero/c90c0105_nohash_1.wav,validation,1.22
3,184.2606029616025,-0.8679197856129208,0.8850254495796479,-1.4565986452811401,-1.6695356969920048,-0.6511877244379575,0.32042081452636256,-0.7524492954594553,0.34309943415658356,-0.786248065963834,0.8636597650104584,1.4279863366310726,0.6935374867146715,4.24916336356833,4.116558945291895,2.802170668649519,2.5809312222397702,2.5620921810910766,2.6501488765953916,3.422863165626134,2.8606518070241735,2.9026992070349187,2.408367151124252,2.8094794119567807,2.775452287794503,0.015307908050481104,-0.06351700150178057,-0.04983444306566146,0.2440145897890364,-0.0626017448470414,-0.18901080797371497,-0.005518967557443654,0.3838912638788606,0.1937653372488006,0.06608402934692086,0.16910503749890368,-0.0524380632749625,-0.08144202460016962,7.648403182380556e-05,2.7554772982221505,2.999381492754733,2.9034628412907253,2.612532593593625,2.962407070504824,2.7123281736179248,2.742081364073242,3.1197285021583685,2.777686233237309,2.1504773617054496,2.6114374181598383,2.5911172103835165,0.006168844416921758,-0.4517481264601145,-0.2249725496568155,-0.029615590073304224,-0.02735733627458803,-0.1025436496219505,0.0718903452660839,-0.016916483939788337,-0.21039235088006034,-0.055526040336807324,-0.013166300154921758,0.15913640944042323,0.2155885697286911,-0.00031515910875948847,2.820696335373703,3.5454207422707613,4.086970315555645,3.4869583161463935,4.330925284485405,3.809362221455083,3.6917239494727125,4.691000800484109,3.902327188407522,2.9838859351659024,3.8565608491846444,3.531015182915542,0.00658459670070415,zero,/content/speechcommands/zero/bdee441c_nohash_4.wav,validation,1.22
4,-42.1349882986073,-0.2812889699511901,3.4265411598740445,3.0733935427551,2.7159677123945416,2.329439590818228,1.982803445299912,2.3911214339751403,0.9345102228086227,0.646269387250753,1.2026050021907007,-0.5181062348184173,0.06970835364756797,3.886493963849507,4.299424743000011,3.503004564668798,2.9168906429134904,3.129718288699748,3.0387923893123094,2.5744283375946186,2.393598343243171,3.199689529508285,2.872239879093001,3.5467725769517995,4.235327263128799,0.0016508586309715535,0.022200596137658124,0.07555943187370383,0.28358573927470165,0.1125225948075059,-0.2300461158583546,-0.1701327419592262,0.14376966062704485,-0.06858178851944362,-0.07310290764479739,-0.21474975147642544,0.0180973976421539,0.3505911354343588,6.102742209372177e-05,3.5197804519463802,3.0671711420798218,2.881975993503167,2.406828748473142,2.912730036360561,2.6074087183259453,2.7763662818517174,3.3589031663552964,2.8448183900054045,3.1883638480229215,3.8569460040662844,3.820495031008747,0.0009835683141835253,-0.5078803093271211,-0.1143548616218579,0.24267370209152142,0.0050302759224424365,0.09723099938521905,0.23208405431102053,0.23477581282587506,-0.110008127213212,-0.0826037518164453,-0.05806687722921421,0.09546620078707896,-0.1455875684001555,2.257777664410552e-05,4.65209956804492,4.015694423269871,4.324966163479166,3.2460666188388325,3.7416505008868204,3.4786792700073508,3.960255440674044,5.542947569016017,3.985863201468404,4.512128821328786,5.707489887037076,4.832562453071111,0.0012058717230875849,zero,/content/speechcommands/zero/989a2213_nohash_0.wav,validation,1.22
5,236.98970696993433,-2.0452425082102494,0.5239841200784299,0.6557079974803858,0.6152476148610571,0.7864839602754168,0.7073304485169905,-0.014639149720423933,-0.6413159850995498,-0.5761363248529581,-1.2450815185938802,-0.9719496567504295,1.19014269817414,3.2326812001756995,2.9762494568503017,2.750540142353667,2.483780409087848,2.8204724724349757,2.3396785895996173,2.7561355991983403,2.5687599813841837,2.43636189610188,3.59802857341038,2.8784817139441645,3.140029812444094,0.024762690141637626,0.08398230093941049,0.14935090171665522,0.1749622115037904,-0.060413222291825025,-0.035953875063594695,0.03766695514032791,-0.013538009610820563,0.16422572866824472,0.12893197437317794,-0.15985055392749065,-0.15409923540007656,-0.09329752572906744,0.00011234159905302729,2.8401977471172892,2.650296447877341,2.819005370603741,2.6181518574596807,2.9821400908576448,2.428618397410751,2.250005204883086,3.292090958228564,2.4603042436493183,3.2704850909296677,2.2875098727305403,3.3230077900305295,0.015687073683712173,-0.2733702228350997,-0.29418658295975586,-0.2056897009075688,-0.035141548127775604,0.1194666832196913,0.00789871059945791,0.22874816418659263,0.19960754502791142,0.07771798148706562,0.1560979367733469,-0.010260210575809347,-0.10207228251721823,-0.0004915893398946602,4.010513074839456,3.51419159807567,3.8722097688432946,3.711613544049376,4.47959416879944,3.945884078781683,3.249340282320545,5.127997611282607,3.795868793810409,4.455186314202464,2.9872067865186063,4.622132842290098,0.02222866111436465,zero,/content/speechcommands/zero/6d818f6c_nohash_0.wav,validation,1.22
6,134.14769791983923,-2.080091943520297,0.8593033856150609,0.9811908981382569,-0.253922333635223,-0.07621123674814484,-0.4364215985729819,-1.119658958412793,-2.2758004528276654,-0.8460348879935917,0.5844471318549891,0.5114607759350935,0.41851211640525576,3.1919930004246737,2.813979648559705,2.9691871880218277,2.1705640847568413,2.713324391206423,2.4397648131107164,2.993724622458545,2.4354742445942343,3.0860212380231222,3.268390039879953,1.9177652609724687,1.7038674440344346,0.0059663408968629265,0.12967005392757225,-0.14660617271810153,-0.07493260354096751,0.07959417030494954,0.05811256494417474,-0.170940799672637,-0.21024825876210693,-0.11680453237192283,0.22668735892518607,-0.046701788113723115,-0.049785791523487374,-0.01308098246924101,0.0005307544286605486,3.5385694961756746,2.675881768128919,3.00156795140778,2.0902700772135074,2.483660187472961,2.4960318136906743,2.5380601266213936,2.0599184276087152,3.2317446400875958,3.1299667480715923,2.2180405243303927,1.9733733574898287,0.00465625260235881,-0.4370695480082522,-0.1842235170328458,0.12241423851496351,0.034219639621144,0.028193100709662893,0.11064701760349527,0.0640089044818418,0.04515450161272987,0.002964221138769337,-0.19069148383911874,-0.042179991321373046,-0.016060313776051518,0.0005256843349596788,4.760330094105764,3.362815485471804,4.213583423779384,2.9991206454444033,3.7687011506386288,3.756050503934455,3.771459493238387,3.117480829304205,4.562695455119116,4.140085091852609,3.4807014730033607,2.844848071999753,0.005149648909227883,zero,/content/speechcommands/zero/8a5acefd_nohash_2.wav,validation,1.22
7,180.54844171480897,-3.2250252318224844,0.47732612925941076,-0.4343772229478634,-0.8146103407419476,-0.467285412920636,-0.8002787425427025,-0.7490333435965876,0.23316769407578583,0.5966181329083102,0.8472276847353626,-0.09662898402267214,0.6786833656291915,2.771616315591374,2.930856150121694,2.8645274990439757,2.989623287142229,3.5362728059934647,4.112441417345926,2.4352993616767016,3.0438161601988396,2.371647943073968,2.9287492485563718,2.8719807690831667,2.518571700305061,0.010622663182138165,0.06377484991900742,0.10618090583855777,0.06603199396574741,0.06430976917068686,0.33362346455686614,0.37391700907546516,0.16099835561090503,-0.24106034210661165,0.0725657108175108,0.12115657095491335,-0.2161873406933866,-0.18197445044388127,-0.00017136929772884523,2.4264855819092324,2.630277699213938,2.541567717064634,2.743303389726927,3.408692928716812,3.051272278420579,2.3592962661296557,2.7266271214620788,2.271725008612303,2.9995731865204847,3.1024742815143873,2.8184087704027694,0.007820684972851063,-0.15196887651896135,-0.02528088780489955,0.03462563912651528,-0.0947470126759316,0.0034802178040149734,0.1096382847410733,-0.008822194232019864,0.048053558976985045,0.09888798643778808,-0.002511248009158133,-0.022884533619375466,-0.005013684022341725,-0.0005695869642382815,3.439558822266791,3.8260416394878094,3.6209771394086414,3.8658929792894536,4.760352539475684,4.385058594968907,3.358774151963887,3.273318470673824,3.3196992248715262,4.822391429216463,4.061382542473042,4.195717281194212,0.011647134264751367,zero,/content/speechcommands/zero/f84762e5_nohash_0.wav,validation,1.22
8,84.87134319149682,1.5006870133399712,4.366459944345721,3.288498884909104,2.543309766276793,1.3434031297940106,1.3674726586326713,0.8915968853191828,1.1796080534293756,0.9451759652618981,-0.12438742048564738,0.8436198222309507,0.2525669831078333,4.329370754652785,4.289507434038272,3.2296837834999246,3.3835615214036654,3.126764173033246,3.3819258189035706,2.3123666678685306,2.967003218293526,2.569954817495438,3.14849224365403,2.475829012036633,2.0936118630023026,0.0072265701979902335,0.2717834400576423,0.15775410265682416,0.19308047670271455,0.31585827154630786,0.022939327545473037,-0.16408218498089,0.0243491982835112,0.17075857759150379,0.09833471840319338,0.3319036186986345,0.2468590903707212,-0.0479361020221965,0.00030744248701673705,3.2650902818603433,2.701406053271973,2.3823454390599332,2.4951805429521032,2.841185631999829,3.4074208332487754,2.428092507923324,3.1270942468457945,2.7396188530676717,3.299612885705281,3.0916427133347666,2.1021071438594934,0.0030202642890056032,-0.35371734906729796,-0.05753442314996648,0.027750663618613853,-0.10905209955833767,0.1581299861787272,0.2437438124597426,0.3116050457617741,-0.13222696353046237,0.017653343840072052,-0.11694199946193708,-0.2770223877826153,-0.19128654593275632,-9.992701057620531e-05,4.836880683079507,3.8038102782969836,3.0759141822674074,3.5515564568210105,3.459512122990454,4.4372965241127735,3.464827857365888,4.519736346720869,3.9698031593673946,4.548231377912713,4.053049768603907,2.818458841468329,0.0031238039685340885,zero,/content/speechcommands/zero/b433332a_nohash_0.wav,validation,1.22
9,147.91476084159768,-2.0676427071860957,0.45173263674854713,0.6417258093685042,-0.08351286667149946,-0.5188635259373741,-0.8606603678804953,-1.7254360403848223,-0.5381824447176294,0.7438049787526297,0.12077863649484732,-0.3976224413086495,0.48187965289169793,3.9456734975864154,4.18073181594733,1.5922807433465747,2.56426636839,1.9770254402579652,2.4934751910119424,2.5724380929750184,2.5570321330650834,2.875657339147929,2.8686831164651547,2.4621510462591223,2.520388432552134,0.0063387941274583755,0.1017790614628743,0.043415674506092496,0.08020871538374631,-0.09026213986512055,-0.13833273392489098,0.21286616966533728,0.33076667489057426,0.08422201824672261,-0.25533923998252,-0.018430354320845343,-0.06308944619552645,-0.3332920034605448,0.00039372148849257715,4.310120063979274,3.7445418853437578,1.803123736981004,2.781199450375517,2.0237268437203544,2.5451187496062353,2.6785683784387784,2.53929177931496,2.7950891744314355,3.232812329405154,2.480972681791485,2.397410236165644,0.005117781836195519,-0.5408406627812193,-0.3475602340807902,0.06933314076185013,0.020622146093631687,0.13464598484287205,0.030826293744854252,-0.03840829617353343,0.10165991877435507,-0.1088074675167814,0.11752918198062137,-0.1274121911489871,-0.05835669635540783,0.0001452736743488207,6.20949115284989,5.194154612513037,2.748436795323097,3.9811883912029185,2.6072371406936745,3.50680927561815,3.8607334980227725,3.4561158591037717,3.8260958765846746,4.258042698302264,3.545829826313948,3.7992741753309587,0.007066796872590019,zero,/content/speechcommands/zero/e6db3894_nohash_0.wav,validation,1.22
