,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,energy_mean,dmfcc_0_mean,dmfcc_1_mean,dmfcc_2_mean,dmfcc_3_mean,dmfcc_4_mean,dmfcc_5_mean,dmfcc_6_mean,dmfcc_7_mean,dmfcc_8_mean,dmfcc_9_mean,dmfcc_10_mean,dmfcc_11_mean,denergy_mean,ddmfcc_0_mean,ddmfcc_1_mean,ddmfcc_2_mean,ddmfcc_3_mean,ddmfcc_4_mean,ddmfcc_5_mean,ddmfcc_6_mean,ddmfcc_7_mean,ddmfcc_8_mean,ddmfcc_9_mean,ddmfcc_10_mean,ddmfcc_11_mean,ddenergy_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,energy_std,dmfcc_0_std,dmfcc_1_std,dmfcc_2_std,dmfcc_3_std,dmfcc_4_std,dmfcc_5_std,dmfcc_6_std,dmfcc_7_std,dmfcc_8_std,dmfcc_9_std,dmfcc_10_std,dmfcc_11_std,denergy_std,ddmfcc_0_std,ddmfcc_1_std,ddmfcc_2_std,ddmfcc_3_std,ddmfcc_4_std,ddmfcc_5_std,ddmfcc_6_std,ddmfcc_7_std,ddmfcc_8_std,ddmfcc_9_std,ddmfcc_10_std,ddmfcc_11_std,ddenergy_std,target,filename,type,amplitude,ruido
0,-244.2916950042484,4.700575446576875,56.382227401107656,27.950519839761473,7.3666415314951745,-0.08656245101110657,5.208956334881464,5.0521064650208185,5.19329964782781,2.563292189736465,1.0762542176840573,5.448985958161009,0.045228575298096985,24.599143341863886,26.061154376814372,9.914036295976622,11.994309731678587,10.139590930053272,9.66574059092174,9.079539590871294,8.567138818005928,7.852618891458718,8.424084764666024,8.169470771066177,5.872204171026884,0.018278808250103532,-0.17040670230630894,-0.41229736752817997,-0.5355354760030439,-0.3603058216937913,-0.25664455165527295,-0.025883267904792465,-0.1684275962704344,-0.3622513411336417,-0.13802517051317598,-0.07770657988163836,0.10500878073611335,-0.2699828839694981,-0.00042820517574587176,7.553959678813814,9.027764341027785,4.891610709469036,4.800695727897789,4.587229138927336,4.634861950844692,5.813533605251968,4.768217658959768,4.505385179922111,3.9949081329471947,4.928328485091289,4.529976245596505,0.008983492783100344,-0.12860900495494246,-0.18868875879251246,0.07791081231810253,0.11964491849501423,-0.1682819304158678,0.12839629761612326,0.01274651913473465,-0.005825715418960116,-0.040436306468374816,-0.04489274899336433,0.0783114185402732,-0.053956886675334235,-0.0004174931595722834,7.376525261460735,8.91760415850224,4.886686914830744,4.875308016383334,4.908633614753422,4.953363093457065,6.954366441809894,5.473402955555744,5.951136943584648,4.576906499224527,5.652787797904146,5.419036786834057,0.005689456844934831,zero,/content/speechcommands/zero/6c0f6493_nohash_4.wav,validation,8.0,Kitchen.wav
1,-165.62211276620388,36.44082622265706,32.522369389813875,13.556755433745654,17.873394226449967,8.40151917963516,8.888541344950392,6.865442646067417,6.998898638906345,7.4938895094818765,6.706236439559842,9.841214915767036,0.1150721452598061,86.92290439411306,50.285038367459315,25.235706577643416,15.196433398590122,8.55740912492054,9.540022954377084,8.332511428225692,9.130944572089353,4.450257859207854,6.923403253951526,6.46997161963985,4.028173220269512,0.10308584444223295,0.740536458434252,0.6783579535555124,0.1850718270207889,0.19590391510556632,0.03202809557941631,-0.4187453702214202,-0.5031388665977958,-0.23588925424000792,-0.007286614691463008,-0.6835446935517526,-0.48597672738532166,-0.03530897695793569,-0.0013997673436447425,33.4254849086772,14.618836321873331,13.156020718088007,6.847865160351627,6.499732501620065,7.715974350240092,5.878309047765331,8.601459980685245,2.9671427431416104,4.381448673596091,3.348551971618053,3.798528346147712,0.05415040437684855,-0.8567685800513953,-0.592423897706367,-0.18201057305925353,-0.1672424756066602,0.033744310894452983,0.12225018860856657,0.21343834374499931,0.11218029414761807,0.03893152368120715,0.10905891755140228,0.32899811934309764,0.1644059656009071,-0.00032716115506795736,27.94017875423084,11.012578527952188,13.97353723226677,5.585883518008161,7.737291864699499,9.34315054630467,7.120882997864676,12.454974224482621,3.6918622959830594,5.018393427767681,3.977235652281045,5.614661183077261,0.06169769520642381,zero,/content/speechcommands/zero/44bc77f7_nohash_0.wav,validation,8.0,Kitchen.wav
2,-207.5339636893293,-6.828372187863865,20.344087768994882,22.408901059613758,15.349978987136005,7.741413343502359,9.026818452836864,18.471870831853614,16.733620996136608,3.089381012524755,8.316136643816535,3.1332867900030728,0.06104964390397072,55.87609054137218,16.169906766817512,35.37724022615685,16.34156717459993,11.704578855091693,6.104728778289257,9.432653081495252,8.79963291969839,10.863659905908161,9.112768900890213,6.761604424532888,9.101771039690139,0.028266228459684194,0.5287351789861129,-0.021288376332001684,0.06005389766108184,0.28431921468792276,-0.17353353544326922,-0.43497270377098934,-0.4653477313653661,-0.047905615176955484,0.2089575058173082,-0.19624058858069746,-0.09230413173769261,0.26963605479831776,-0.00038789765488716864,13.430139166153523,7.004785502042444,10.477758773182606,7.6011007673677256,6.587514508039328,3.8897755089197554,3.6636867766528676,3.7594158038183965,4.922544095297311,3.7599134951976065,4.3543105563695,5.137450500085325,0.007753390346488321,-0.12993076233829015,-0.15416336703299033,0.20195622813738368,0.11709760693214477,0.022073743493183903,-0.1458813545567702,0.10334589102492202,0.1311989867807247,0.007385593825927117,-0.121765190773466,-0.016883865933320526,-0.12549456720653082,-0.0003162105878194173,9.966450337883558,7.423077994654588,7.523409127266102,6.88767860604304,6.177024052412348,4.515218276407837,4.159698565066022,3.928941095821868,4.7633427377713735,4.1303453259722085,4.5233678450891155,5.2025340033343195,0.0036209766962342037,zero,/content/speechcommands/zero/d57febf0_nohash_0.wav,validation,8.0,Kitchen.wav
3,-166.88381636968552,0.316572971116838,19.42514132188706,10.276262588888635,14.542019172204643,12.47967821728951,7.931013222687213,7.771436537180749,-0.055141697952924174,4.5438737310722,0.38940761213508746,8.076434826011617,0.057563460897654295,26.71080645565981,23.438717107015716,11.95634676367488,14.311110765189582,7.02826025917389,6.149342802936107,10.634258569753237,13.50955327979801,9.769899658427185,6.951017107154936,8.316453461467184,4.782055555370624,0.01158382722261073,-0.4184731930454804,-0.4851001078255793,0.8811582866084463,1.176124798993762,0.5612447239145595,-0.2769956144433792,-0.6666608645434577,-0.4414504152358207,0.2036826612891999,0.5668787478834668,0.43127041120479687,-0.17505334075339965,0.0004811975504121473,16.05154870582354,7.924063444884417,8.43017304260865,7.014318438598392,4.26715553987227,4.2737412732219395,5.5520723639567615,5.856309803870476,4.644588440005154,5.004722812787635,3.5224482843868508,4.068578371830789,0.004817408110351724,-0.19294118449881617,-0.01989345038236922,0.09620942993516722,-0.07501586315226258,0.015520550459759856,0.15825653054312458,-0.06398033358435437,0.20590900050129352,-0.017227426385453153,-0.2381384253837833,-0.17779675787142615,-0.1541832216401327,7.40064928929011e-05,14.822547698575605,6.111598111392069,9.310738038134765,6.982593023685211,4.732652371183268,4.680321071461564,6.229074593915184,5.571317416456683,4.571404434042913,6.038376823557442,4.148613489824621,4.662401603935685,0.004988951402021724,zero,/content/speechcommands/zero/fa7895de_nohash_1.wav,validation,8.0,Kitchen.wav
4,-191.3088089112607,15.541565070073602,29.816202895388965,15.03080994617847,20.565939868786444,8.494913510502792,6.329736196836304,9.968958033653912,3.504842373253103,0.045036951094814204,0.8916739628112924,10.060518135279938,0.06556682521477342,65.42568835864586,41.55084061090583,27.662384746212986,31.878745291357383,16.056645781874217,10.619188899402854,19.310776436320534,12.45762610231818,12.10591237203466,11.101490213492882,7.785381915432033,7.653213328086747,0.014567776160436816,0.1320280143166113,0.27010791656335753,-0.0259341457109435,0.1407643360812341,0.04514659367193432,0.05957186056283691,-0.05397659774448807,0.045795855994055654,-0.03158419310662341,-0.24207608352935667,0.044507780813400386,0.008375193291557004,0.0006757624928028353,15.496099891394346,12.239170584216426,11.566853250697386,12.785759962680721,8.784661498034897,6.483828028485055,7.696284260843632,5.858805409613939,6.214015512543054,6.424062510487519,5.195722811621235,6.827034908437047,0.006610995647576434,-0.16936963689320994,-0.05323682889041142,0.16438261898629705,0.14831256527298667,0.003556302311781027,0.04699681637097702,0.07299644024539896,-0.01563228721399644,0.04745201219962262,0.024398011041686138,0.3776123616971991,0.16187528129443957,-0.00021680655578772227,10.735772755249954,8.031669771854366,10.928519805138894,10.53123465375723,8.357853646921647,7.476380338774657,6.870092090170386,6.610251105611182,5.846716850967484,7.465562015969981,5.349597873589116,8.292973053613585,0.005100901459133121,zero,/content/speechcommands/zero/258f4559_nohash_2.wav,validation,8.0,Kitchen.wav
5,-128.50482853107053,57.30043302138957,13.003413230874623,-9.97476735138914,-4.83625971561911,2.4736719896294748,7.3983683819491635,5.884261810494565,3.31599832036291,7.869075343120227,0.5558575014385103,-2.051966064380363,0.20037509151734412,113.42071444821907,39.02224571866991,39.75234432534265,23.836751891216252,13.900645964885927,10.74974631606465,11.944601734763127,5.461596824369579,11.599398883293393,7.5267091471923795,7.348931097408577,9.77731380964571,0.18376997502492082,0.1878560879474314,-0.3412606414217291,-0.43433295973278424,-0.16229912741051514,-0.08033353211978843,-0.02483578744459121,-0.018588948822582264,0.06333205382816719,-0.23320316782074924,-0.18109387036258878,0.008351979920764365,-0.12278002164143183,0.0002498212120225353,34.222678377819044,13.036978950480659,12.858908163236746,12.675612658062953,8.233312313523323,6.031768024659599,5.062906710238574,4.439980532468296,8.016033690748886,4.201813784337431,4.800612275630756,5.669656733942524,0.05812658455190655,-0.2441291702697678,0.0426545307989939,0.12537414598033603,0.08187345325740249,-0.106663993011347,-0.031577224713725906,-0.049112379640914486,0.0972120947412017,-0.029066337406508977,-0.008761261028096512,0.05192666659129115,-0.038016010492280324,-2.8057396411895753e-05,24.34330739015321,11.494321068637927,10.316578656458676,11.444161202408875,8.624736838455933,8.359390610170216,4.84304705475233,5.381255967359402,8.896315183120743,4.377112636663733,5.925543360251745,6.423680423701468,0.03605154449479007,zero,/content/speechcommands/zero/19b05529_nohash_0.wav,validation,8.0,Kitchen.wav
6,-160.92536811229024,28.882639359408852,24.63962107933361,13.568671541464408,0.7011913682500326,-2.9846705398291147,2.5077690584805943,3.654845253505354,6.478154900142168,6.5483323060068495,7.703688631939165,3.882277274691918,0.14666406822300726,75.01924476924499,28.24860852595449,33.782716023247275,18.64472629971344,13.443479732921167,14.542772602410219,11.601376350554569,6.7867653499493965,8.317682277575829,10.343711450527541,5.095495183511285,5.4149610625957605,0.13241207268105185,0.08092568077649863,0.11366297007752456,0.17712553199184336,0.2048771636442531,0.041302781369330376,0.14829993469203953,-0.031516468880084504,-0.08902157833359127,0.5297275600351979,0.31087386811357526,0.08707534249933176,-0.02394724674349143,0.0011698621014753978,21.54220783043024,13.354454728604734,12.771838590510262,9.20534829782431,8.450349319393322,6.380738016679588,4.360576207684319,4.086263316610833,5.242682226391977,5.746292612203126,3.123576917055697,4.329138765404485,0.040423820129339476,-0.10763778928379718,0.03437216845395803,0.04589804876919307,0.05013075875741642,-0.1878513146266883,0.026722209181934475,0.28505129547414454,-0.04356348085915775,0.029845746913110264,0.08449765007891273,0.11618705829463713,0.055596777779602494,-0.0001956125528647982,17.788615687229598,13.440681462580617,10.07759795289989,8.98017589581196,9.000660968741581,7.897464375690417,4.303757241553848,4.856660439314049,6.449898498695281,7.334781554692274,3.310616480703331,5.412284735254706,0.023713692872689277,zero,/content/speechcommands/zero/3bdf05d3_nohash_0.wav,validation,8.0,Kitchen.wav
7,-179.55646168833812,35.59656031611583,49.81230323208244,27.29687577620556,16.998339248307413,9.084143390408217,8.518951789259146,3.571102203233363,1.8900488045399348,-6.996887644925775,-14.616437466128454,-3.0564451793038234,0.10275606461800635,61.120864512164594,39.53720696783392,22.994699839601644,26.797328171136947,17.34353833371821,11.763962548863308,13.770505039493987,12.554447195024858,8.414696459714035,11.311356669454502,13.347678018356177,9.371906539077825,0.05851462147744378,2.5421218514328787,1.7837893818356307,0.3699808465874515,-0.26735736110750563,-0.06659284784706394,0.27204636893518047,0.07397389550369826,0.08100106460090833,0.10113547157978996,-0.22913978840126276,-0.3837537706929424,-0.3629379372831417,0.0004303796637442804,18.57491882216153,15.984898206710842,12.434294834927073,11.392352237733641,8.209969199662387,6.410830383946804,6.182736634088885,6.383050965081793,5.014096877064369,5.445106920637422,6.176780285065885,3.9556967374766496,0.01843400531120993,-0.8964179331308259,-0.4969356053518053,0.17701017826936602,0.05910590057466051,0.053766051484318095,-0.032186100431721876,0.018367658269951785,-0.2957346130576593,-0.2502368878144719,0.08921214114772726,-0.062092621928803146,0.02699376826391049,-0.0006325467179218928,18.0408347122218,17.68858020758177,12.654245583375081,10.247809410774328,7.099534232674057,5.669425619789141,6.281494149082899,7.430107274745305,6.202576239312866,7.171845214781025,7.568746584752071,4.34511485227592,0.01263715018398618,zero,/content/speechcommands/zero/ad63d93c_nohash_1.wav,validation,8.0,Kitchen.wav
8,-220.40035926406787,17.50455561527527,41.27400362183569,14.083002579687461,18.746478899461312,13.636240191050923,9.259906605894196,1.911271343335489,4.454672166647052,5.414637889970127,4.748962659196275,8.153242927074938,0.045578035817015916,28.56969953198321,23.056306540610773,11.300824301749046,17.712123636473123,9.731322679835543,12.08867536096848,14.87969028034915,11.25025302411935,6.896420039177176,8.700486097447113,7.001505043523569,4.6096083766267455,0.00797736597511791,-0.5803005338479429,-0.6573687423180649,0.0823234453387808,0.5034379177468944,-0.17643473152649766,-0.10791512258987199,0.21298175324852797,0.2764374577770128,0.33370255884665434,-0.09768556491975194,-0.013939972743432,-0.0945388326782137,-0.0007314133427796826,14.908183098580503,10.84825374628783,7.3956728965727505,7.942412871195232,6.1380208893552215,7.051081887969832,7.577280101869926,5.134854564341855,5.12929800821882,5.502761655588703,4.449216944771412,4.631735978893103,0.004693770892889143,0.4985573850760469,0.2544514385531343,-0.5356454822595096,-0.6741010986412113,-0.0036502452807480284,0.43667704521432854,0.4247554532567049,0.15384887186201876,0.2860417086282796,0.18764748622322922,-0.15413292250175026,-0.4860109738124045,-0.0003777869666616122,15.766620631473428,12.66824807191589,7.22968561728736,6.507825151104187,7.427958107064185,7.758390288052594,9.748033485692268,6.686167193899298,6.166222561980765,6.549021299337457,5.4191773688343865,6.101145230176723,0.0046907883918007095,zero,/content/speechcommands/zero/1942abd7_nohash_0.wav,validation,8.0,Kitchen.wav
9,-188.42142153855033,39.31609961771278,11.020823910076903,16.64077846680917,11.700631387989638,4.921266905154138,3.4426396636277987,-1.6403931346028329,1.233191468712521,5.318101928079987,3.9415133100984194,6.427824859372016,0.17492264625616372,101.12325271706307,37.6263025438813,42.70886773628541,24.40060980763537,17.7449796144615,9.340002171361258,9.497245680214995,12.426977206592953,10.405508421432181,7.318783607322281,7.368246038764424,4.253328059258766,0.14755080610151175,-0.3923418224168309,-0.9868327710604429,-1.0414469866804477,-0.5027920738842828,-0.1652733435664747,0.04104585560878902,0.1994312840339899,0.4725934526643906,0.49721576413846114,0.6695919460892868,0.47008033847360425,-0.016057988010634527,-5.9161936083147606e-05,31.632775457909293,16.43402135850487,17.095059581479937,11.224503087049099,7.496541386370157,5.948238054004986,5.492541651708637,6.544065068854994,4.526763632492123,3.631507406700596,3.7539731404824646,4.1579065225313805,0.04420239876785278,-0.15042080323867565,-0.08851953969424566,-0.08665570614831802,-0.10939547265727624,0.16402707195445304,0.2846525703331506,0.19534260406181622,0.2770114906144252,0.3802824264152895,0.05663808814582121,0.17132195355263347,0.06922949912730765,0.0001343481242656708,24.851543733560234,14.989065482610933,16.665174444185105,10.976933506432635,7.645844746744169,7.399811155360078,8.426143672230536,9.407709072524419,5.816726361470005,4.354369071104162,4.153608916650435,5.432014956845707,0.03328855163541389,zero,/content/speechcommands/zero/c842b5e4_nohash_0.wav,validation,8.0,Kitchen.wav
