,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,energy_mean,dmfcc_0_mean,dmfcc_1_mean,dmfcc_2_mean,dmfcc_3_mean,dmfcc_4_mean,dmfcc_5_mean,dmfcc_6_mean,dmfcc_7_mean,dmfcc_8_mean,dmfcc_9_mean,dmfcc_10_mean,dmfcc_11_mean,denergy_mean,ddmfcc_0_mean,ddmfcc_1_mean,ddmfcc_2_mean,ddmfcc_3_mean,ddmfcc_4_mean,ddmfcc_5_mean,ddmfcc_6_mean,ddmfcc_7_mean,ddmfcc_8_mean,ddmfcc_9_mean,ddmfcc_10_mean,ddmfcc_11_mean,ddenergy_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,energy_std,dmfcc_0_std,dmfcc_1_std,dmfcc_2_std,dmfcc_3_std,dmfcc_4_std,dmfcc_5_std,dmfcc_6_std,dmfcc_7_std,dmfcc_8_std,dmfcc_9_std,dmfcc_10_std,dmfcc_11_std,denergy_std,ddmfcc_0_std,ddmfcc_1_std,ddmfcc_2_std,ddmfcc_3_std,ddmfcc_4_std,ddmfcc_5_std,ddmfcc_6_std,ddmfcc_7_std,ddmfcc_8_std,ddmfcc_9_std,ddmfcc_10_std,ddmfcc_11_std,ddenergy_std,target,filename,type,apmlitude,ruido
0,-250.7772567361061,98.70478752967918,4.639595606545185,5.110769462710849,4.292668473007482,0.5722046215348262,-3.271966424619054,3.305347187504361,9.416739038610855,7.155724334566219,4.4905875769609285,6.118446222808442,0.033342577237635854,31.547209023157464,24.12251810282858,8.166639400881872,11.67759341873938,6.2651860209673,12.184267257323214,11.214928316658495,6.548194456812409,8.261386883239435,2.26261080682529,4.210785849466752,5.432461674314364,0.01644188399680573,0.3330156992629068,0.43678962149688466,0.21216413370013895,0.34991359864781674,0.12873361965606622,0.06212325766049819,0.2509363250426993,-0.14974869930541404,0.10942360643935455,0.2645198868700297,-0.0001695810873802152,-0.15574933455693907,0.0005541913982095389,11.057338323274132,8.761561500041543,5.999349588607348,7.753796944116149,4.246516192540971,5.734070200577923,5.620937274892176,4.766847368526895,4.7055704159587535,2.185272853750726,2.9543230266540426,3.6892250936871576,0.004323547323674427,-0.15559696661121336,-0.0026697745192199663,0.2079474039998624,0.1000095525261017,0.12990090495113268,-0.034968523772478485,0.0902294877283737,-0.07729743218404726,0.016081516861073793,0.02811507067719957,0.049308704089537816,0.11819426474018876,7.314617479486125e-05,9.760480800550466,9.10195874617957,7.1290361451977775,7.0091735516443725,4.251751461909716,6.216301036901079,6.655659987949733,5.118878554797015,5.299683118475977,3.045396332487743,3.996709762180099,3.717205902547602,0.0029271372044115044,zero,/content/speechcommands/zero/d107dc42_nohash_0.wav,validation,2.11,Ruido_Cocina.wav
1,-240.97553023858177,73.0158085201061,30.032955623325662,33.64376351336797,9.692958415146075,-5.391103811386833,2.5759226812906846,3.545914786486526,-0.13019803109792005,3.874250392334119,-4.6747612359650645,0.7492167071379561,0.11507475323742256,110.61594173067769,41.084925431290515,42.98572824105861,24.202500987271858,20.877639421116456,17.003679823326987,15.187408124257695,15.268824389523576,13.517523227008173,10.606838931058315,9.34661877871993,8.062410601831491,0.10072770553007268,1.014232811514872,1.2793081345279798,0.8567690323605259,0.6185739196020096,0.25946641661095815,0.19968509811556337,0.3521404564531591,0.8984059486042544,0.5155383490161749,-0.25016912529234603,-0.3220978145272596,0.06253520645517295,0.0006106686628153247,32.46630319426319,21.281199438722762,17.44935130735276,12.860507693751254,10.65441354314571,8.525101492622088,6.919424263707075,7.153960769383781,7.166849321376316,8.732692651709764,6.835558740033968,5.907217006898921,0.03145767795957292,-0.02186551989676341,-0.011746992827306712,-0.2705284134503093,-0.23986058409966565,0.06153112993913391,0.282155655547817,-0.21094689574461825,-0.0758623954350913,-0.14382640068606875,-0.4440382587579052,-0.19851834547951058,-0.04815854136741476,-0.00015415304029981297,27.689704470339205,21.917304792295894,14.201096872979774,12.599958733947089,10.84631608200603,10.582464059903879,8.300241278245172,6.465560350362507,8.51633134142956,9.72343569253396,8.435898636343381,6.2805214502574,0.02587315222304192,zero,/content/speechcommands/zero/56eb74ae_nohash_3.wav,validation,2.11,Ruido_Cocina.wav
2,-342.75752540976305,40.86643526356111,31.727912236622757,29.9151221022641,19.455753905928933,5.683023950036891,12.033016642399073,6.251306296011996,-0.5911872363279669,1.4753947013240003,4.006467488252942,8.946499405322292,0.028972454951144755,79.38711089342215,47.90496228358783,22.97805331867091,35.26616099483708,11.237529492508811,20.868189810925333,12.617605479887905,12.103437178443482,15.260923577936333,12.26502695867652,8.83791780115796,7.604370566335983,0.02265252441424508,-0.2979002204760267,-0.3387559690271789,0.03933022710411454,0.33685678450642664,0.5268143270526348,0.045933249179722885,0.051410302771185204,-0.025339032820909036,-0.1215703913699534,-0.4716905027194732,-0.04673116422161659,0.348978253941766,0.0001284303744473765,22.39643357667002,13.491363021388871,11.19791424267115,14.848949157135335,7.807398448739854,11.158177472757208,7.215094332298399,6.101494839493923,6.306801714764637,5.436070458993583,4.330805344331308,4.182287558629359,0.007318473507698547,-0.3431275518155606,-0.15596637634246252,0.21823340042882755,0.20812203809819252,-0.07532714055335289,-0.06025385872126225,0.25255285239051767,0.334380529122512,0.09088062282277101,-0.008893593870175092,0.2036077621333951,0.10368399006315299,-7.0141317943731945e-06,16.31141121765375,9.625611515320756,10.66030899096424,9.787204619503727,7.470103759216089,9.927098993827501,6.938667565728852,7.118424730840032,6.596703101076321,5.727773728055798,5.181516071431666,5.008995032570167,0.0045782457299373865,zero,/content/speechcommands/zero/c90c0105_nohash_1.wav,validation,2.11,Ruido_Cocina.wav
3,-287.38654478979936,61.13696565612804,7.619859622157554,23.285319171294198,18.139847363253416,1.077710843601325,-1.1614061492268135,4.15336288442595,7.02227790003627,11.711886218107628,6.783446868012365,1.0844760902963226,0.05794554854219314,115.22029535677692,52.427634353025155,37.694575553120316,17.797925129076074,11.26873029601415,20.008458949257633,13.891620365316747,9.670121725283787,7.474777986542396,6.920596619802924,7.764091214666165,10.340948959895716,0.05246106950108341,0.3548938236234672,0.37200577700399096,-0.017627083913262433,-0.3010051223421193,-0.07727707894320858,-0.20548318238305865,-0.0034816457180305463,-0.0007726417381060481,0.2681350897416911,-0.10489932925881265,-0.12682378102678718,-0.29889142783082806,0.00046978054207659535,35.78500516724003,17.893705657473696,13.777291688061483,12.250693409231854,7.4654655226711135,10.494870810465029,8.338496653380567,6.370643782761977,3.950385406846673,5.1231905550771035,6.7509249930893995,6.2059240611257405,0.016233385651662175,-0.6835196566261269,-0.4836236733312242,0.12501117789868582,-0.01925681831414714,-0.3543419557504544,-0.23256382596482192,0.21400434138360963,0.026918861719687204,-0.1741587890616882,0.033618775498016555,-0.10583711463958026,-0.006772621291825232,-0.00010817387762169043,29.314629562014723,16.154630730636725,11.418820701916552,12.750310168706703,7.861211178687858,11.585208104949624,11.306979885559349,7.270968672548372,4.460263361353864,5.605340895245325,7.981236239332578,6.704351628290234,0.013517214792712366,zero,/content/speechcommands/zero/bdee441c_nohash_4.wav,validation,2.11,Ruido_Cocina.wav
4,-319.36225877133023,19.92788189993277,49.773987325865974,25.655303273107265,24.183228680399154,14.873983979559682,9.1154649533376,7.360031172955464,4.348244405171914,7.971416012824921,2.542525496225632,5.426856739005949,0.01592700253240764,35.126940546207464,25.250065010434852,10.384711775683872,17.629076131146512,10.939735319193804,6.32943315598129,9.646620039723276,10.858466307962047,6.431614016379318,7.032573617045749,8.695562292754673,6.738830922811116,0.006006364665324541,0.05121258717659041,0.23905601156473977,0.1761611476478636,0.03210911657898445,0.3071928575406491,0.07242053096148748,0.2987049769609438,0.3287691286524257,0.25905979385270395,0.3274123213667654,0.07008322377811,-0.39588899559036506,0.00013750289837198874,14.915214320742859,9.512577592156473,7.235490296451657,9.332752172596532,5.809051399595037,5.246596781050249,5.493302918882721,5.575006304136118,5.289133011924008,5.4201795873357685,5.219863031065429,5.024011044277873,0.0021540412627304596,-0.5720894065899245,-0.06582851686189052,0.1569974772346382,-0.048978526858339914,-0.014620848353785536,0.031197620942987867,0.08846885546906247,0.29607956568752664,0.13889313018163962,0.2392273141525766,-0.02805052390945475,-0.1268218271583394,7.4409724523623785e-06,13.135951346347584,9.621281804903306,7.957772086437494,8.133444179061613,7.970185911784906,6.402799375208974,5.645679163294844,6.452479423925609,6.571119470138095,5.837648300109457,5.954849938890475,5.816005137170192,0.00158579295898345,zero,/content/speechcommands/zero/989a2213_nohash_0.wav,validation,2.11,Ruido_Cocina.wav
5,-191.60721308858527,75.44333379204701,-21.14263766082732,10.003735265565282,12.03244683947173,-2.9643766219148073,1.6548953221687737,-5.883641283735659,1.7334329205937284,1.7425085020041808,4.21346822270219,1.3825447499607288,0.11763382327626459,99.2571786911074,41.717276978002964,43.96110491558939,35.10309110635322,16.20856486746362,11.617485643990559,12.995299648315726,17.269021904825248,12.998109635183104,10.388228704728318,8.98329498525671,8.929105127007945,0.1094336511782628,0.41613104270458456,0.3032223721888735,0.08464815359825241,0.18505224210512286,-0.14415750197987162,-0.13381742880720618,-0.26526000142293393,0.15429538698309112,0.05049014741393864,0.20472173850142392,0.10783790906714742,-0.0880784170598753,0.0002046582258997425,24.23742075923024,17.200789091251227,16.04001729839452,17.311995432735515,9.562248459409671,6.495562296170595,7.719253361763326,7.916004105645559,8.403767766073623,5.389958030820178,4.9583058625342655,4.9218190908446,0.029430488041761245,-0.7281612779691387,-0.4381461228790004,-0.007371008665833756,0.017735106157336148,0.3549839148806035,0.2938693188299209,0.12704632246532951,0.026512896166372476,0.1848099359989142,-0.15923598322365193,-0.2709847968111788,0.060323715361475884,-3.607856730620066e-05,16.5243288647116,13.291658014435463,11.997196440123174,13.857775863310925,9.669713739805792,7.969933401780428,8.082214072815447,8.448431874920708,9.167835027431487,6.573877568858461,5.279902741358318,5.9022716650837515,0.018899499475289135,zero,/content/speechcommands/zero/6d818f6c_nohash_0.wav,validation,2.11,Ruido_Cocina.wav
6,-256.5384021186798,56.6872978217411,13.025112302612007,0.28410762833731384,18.69297143988446,-1.9480936273256424,-3.4494984833929005,2.9232994577132563,3.049170007348432,3.9923410371364274,-4.724773677707855,4.03972688533334,0.041358671442139894,82.42044160817252,55.69959528221935,34.962361371412875,30.657588548625068,13.670366628421226,14.258542638877937,12.81690774732041,15.265618392661532,16.27880064610272,11.015692797012088,13.747433502832273,7.18876321501927,0.02954193139074832,0.6995668678264649,1.0574776866517683,0.025843139467590454,-1.4568009779948192,-0.30209343141737777,0.6774670092630246,-0.3330730596250533,-0.8375086695097473,0.14673715189707282,0.5313719873493546,0.11690855631629518,-0.39283849465206383,-0.00015933370037424948,18.755871022590622,17.187592148629825,14.503987774077254,11.341095247704779,5.549157111581792,7.9807834245632305,6.812245527783403,5.800606282355191,8.047461944255721,6.622858322547963,6.959375900780521,6.0273306691303485,0.010976642590055685,-0.6290189550563885,-0.5882078062766014,0.011008121039760965,0.3022600948644663,0.3411386474351769,0.32764684443798253,0.20528641752663512,0.06535522853700228,-0.05540454672664367,-0.024256223163638246,0.0013825398187254478,-0.24008566270025333,1.767197002967199e-05,11.77381049156914,14.324285567774886,12.572009460403878,9.842651929822159,5.285495831262075,7.961253182475404,8.295569827596209,6.893218625653791,8.508475234793087,7.820359231815605,7.237761942141708,7.3620518667468335,0.008775749011764132,zero,/content/speechcommands/zero/8a5acefd_nohash_2.wav,validation,2.11,Ruido_Cocina.wav
7,-277.4269481672844,56.094371887147304,8.539183230803555,18.123663179017,4.099890003230064,-14.258808213971555,-13.258662501547185,4.309111695628376,6.351223276488937,-7.99538748745749,0.7575600914441346,1.7546256632135606,0.0694522261765087,108.06228443564038,43.93499784881885,50.06744751906309,36.602848444732395,16.529501778597883,19.427129970451467,18.51694312478965,11.848183053651905,18.874738087310405,10.678190442657934,8.538533647080314,9.894385014251894,0.05823071154117519,1.1082620680660462,1.2954775720647183,0.6878025179344027,-0.3945997603210967,-0.4708175428561483,-0.3952908634994757,-0.39313130267956364,-0.30109289578528037,0.460530187416093,0.3995940418654274,-0.5234727445905145,-0.8397254839210941,-0.0002364985975286653,24.30128736278584,14.126392079706383,14.021565331688176,13.840467853454332,8.795932377138806,8.409390996894114,5.907811964291807,7.40088700608998,9.06784135422191,5.5992338997687545,4.9464283788204675,5.908732869325373,0.015041463902202193,-0.6082212203656411,-0.5818130108924301,-0.27758515684272206,-0.03527855761279035,0.09775294766904927,-0.19387115933510907,-0.032476228015647556,0.3804808674801798,0.23573058963627563,0.1364489447163138,0.26637792787868,0.22266817832230998,-0.00010313622963925203,15.069404452395407,12.306554235874502,7.759499508722251,10.703120470137282,8.127873540470128,11.00604098100044,5.94960684479524,8.12429565011242,8.352535611704042,6.513754862502385,4.635861799963582,6.304751379036729,0.008207901975516732,zero,/content/speechcommands/zero/f84762e5_nohash_0.wav,validation,2.11,Ruido_Cocina.wav
8,-268.03326220874726,77.18198218056361,36.06905979242423,23.555259486933487,28.800236016966764,17.4599840778267,4.88583739876135,1.3647422307887347,8.078397570170912,4.696877291591949,2.0939020183931047,8.392652011626588,0.04856582736829296,53.21364942232067,39.7365303977417,7.5499859484503915,16.479029095627585,10.347301519423722,9.986484547748336,14.300667804024943,11.87188140762432,4.1543558492691055,8.827258608314098,7.611195237683255,5.04221869563105,0.02273779339489419,2.2630693400144315,1.9351283759009779,0.10913742969404278,-0.4699779882607725,-0.39656930635311366,-0.48868695746911744,-0.20112076691741124,0.37991258321299676,0.025625333974704654,-0.31848214839497097,-0.21494132993632573,-0.18718507888767782,0.0007416492388133079,13.031194207412945,8.516665239897073,5.485697819339267,8.285737555771606,5.119887257901886,6.7121367094731985,4.784350413498035,4.800347256560745,4.25980417230116,5.789757540894112,4.18312473580733,3.829670324617263,0.006475682343641887,-1.181021519377261,-0.559256151676878,0.41611604683880754,0.4433760935164782,0.5172662717809692,0.04154261242806013,0.3007001248027938,0.40796034098997447,0.17974598411328793,0.3960171569894046,0.0936502923949246,-0.18769731515414,-0.0002655060961842537,9.820909294851548,7.449397589482892,6.447446188254346,6.603986181059159,5.269818448833338,7.286212613426735,5.147582257785402,3.5757952270979394,5.421280081093216,6.249335982575413,5.047311484054292,4.308446652659363,0.005331877457704381,zero,/content/speechcommands/zero/b433332a_nohash_0.wav,validation,2.11,Ruido_Cocina.wav
9,-305.0506026512896,31.47038907854167,21.06620022050064,13.317979389601701,17.38186532905666,2.0768129859181594,-4.336855121416238,-2.3521888223737903,-3.33446219796227,3.5146324876857893,12.204347354355287,7.371705825816315,0.04738472879398614,100.86644754384004,56.516625174201465,41.9808651398364,36.18629253329506,16.266225042916926,14.774654664814939,17.82161703011735,13.595262123234049,16.328085015419227,12.87507949662932,10.498006860309284,8.235625940480855,0.03526198701423922,-0.23083800754274317,0.24697775333089098,0.21799673544681317,0.26515166456443745,0.12025891394481819,0.25615483080928875,0.25628887549644924,0.19089983458887994,0.025416043185036964,-0.06527259887609296,0.25364379713968127,0.18232293882994036,0.00011691270816710687,31.585783615952476,20.407503966361464,14.901265249494807,14.77038895194962,6.873408103515266,7.091177584697407,8.63434473678701,6.778716640337435,8.135698832306772,6.980535648185049,6.45429247842256,6.3099292494618044,0.012100164639408174,-0.06753336920268112,0.11773646227450421,0.13669908623390062,-0.07848019872982887,0.13815605937441197,0.340354335356381,0.1720585214503668,0.1544386524787245,0.13943510644655208,-0.09183564193481786,0.1419704545520361,0.042232454569828506,-5.5812733868757884e-05,22.839819920166903,16.894243892456814,13.193168482268424,14.690353353250025,6.8670283724683125,8.11992673885386,9.060652895416816,7.402330636047254,8.393471336054246,8.903416069008125,8.77803261273214,7.944136506996934,0.009278713979155433,zero,/content/speechcommands/zero/e6db3894_nohash_0.wav,validation,2.11,Ruido_Cocina.wav
