,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,energy_mean,dmfcc_0_mean,dmfcc_1_mean,dmfcc_2_mean,dmfcc_3_mean,dmfcc_4_mean,dmfcc_5_mean,dmfcc_6_mean,dmfcc_7_mean,dmfcc_8_mean,dmfcc_9_mean,dmfcc_10_mean,dmfcc_11_mean,denergy_mean,ddmfcc_0_mean,ddmfcc_1_mean,ddmfcc_2_mean,ddmfcc_3_mean,ddmfcc_4_mean,ddmfcc_5_mean,ddmfcc_6_mean,ddmfcc_7_mean,ddmfcc_8_mean,ddmfcc_9_mean,ddmfcc_10_mean,ddmfcc_11_mean,ddenergy_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,energy_std,dmfcc_0_std,dmfcc_1_std,dmfcc_2_std,dmfcc_3_std,dmfcc_4_std,dmfcc_5_std,dmfcc_6_std,dmfcc_7_std,dmfcc_8_std,dmfcc_9_std,dmfcc_10_std,dmfcc_11_std,denergy_std,ddmfcc_0_std,ddmfcc_1_std,ddmfcc_2_std,ddmfcc_3_std,ddmfcc_4_std,ddmfcc_5_std,ddmfcc_6_std,ddmfcc_7_std,ddmfcc_8_std,ddmfcc_9_std,ddmfcc_10_std,ddmfcc_11_std,ddenergy_std,target,filename,type
0,-382.93561196183055,65.1932962589271,51.06064181903223,24.334892991798167,-11.92063339286511,-12.832195323103246,2.728274390998954,-1.354330775898009,1.9431130079993462,-4.965524351056832,-6.145567028862431,3.1860940474413852,0.016591838066233322,62.69127471708827,55.44563701642604,19.15224129961712,37.94113701808061,21.83774706208621,18.362171013563945,12.416761440901292,19.776536345654552,13.6121904979437,12.863852613748037,8.795910482678565,8.096516079996013,0.00865221689140335,1.7181465816184744,1.4150878960084539,0.17033479063092907,-0.7170240250052538,-1.0816362880849877,-0.2814050306320131,0.743358311759926,0.9620591498747983,0.4682713327466239,-0.01782228070788207,-0.12292381338933496,0.12061010937227991,0.00010255628055141818,16.607041493878114,12.028226559019407,10.037056718619445,14.186501141096354,8.197046319994262,8.074760533310894,6.888962265192077,8.786790794832552,5.064262099801429,4.893839860817157,4.533174759852923,4.759004698537758,0.002524474702309353,-0.569685178127213,-0.397711242548975,0.1287112183362031,0.05048447445806037,0.044793043938780856,0.1865394697519172,0.33344671028756184,0.11772264388210137,0.12601051398209523,0.24143323538745565,0.4974377339781223,0.3742144544775463,4.6856794506311415e-05,14.319669379035757,9.405904913927094,9.710232402890776,11.547793369104417,7.936080747943577,7.514478553995046,6.557579499136125,8.755771713474696,5.522391196308264,5.409450538723764,5.216382450615807,4.533653002930597,0.001654226404002875,zero,/content/speechcommands/zero/6c0f6493_nohash_2.wav,validation
1,-311.2517743017476,38.27447202848839,46.265457574026556,37.34227481682609,19.448971213848203,3.1045967676550985,0.9054556356152048,7.276155782233404,-1.3717394892946713,-6.777507346294402,-5.603767278900724,1.6319797039864123,0.0944281745760236,102.23526335419075,67.12076526150196,30.855257144675658,31.261781812781397,14.090405229950985,9.636581967358046,18.18496222247329,9.502020210250421,13.762625111229863,14.071981947908776,9.20683803012723,7.63713104559336,0.10970339475309682,0.7864296525179806,1.2215426086097927,0.45705782348564883,0.1615504014021401,0.13701010255921653,-0.017479411919396573,-0.16371867577472282,-0.2528974470904308,-0.21906827517848929,-0.0812055660399938,-0.06000973247505149,-0.4679938281267364,2.7287601222915035e-05,26.430362156733626,19.966991482737956,18.82715922764962,13.511972129824045,9.879454133227743,5.46051294902015,9.17407201913166,6.856750320348629,5.595887229039817,4.882095227469505,5.3735181446604,4.574219269663501,0.029448053128841353,-0.5255483673546564,-0.32443250024316783,-0.044612568085364755,0.19089153816784107,0.14806341127638772,0.17337671606025054,0.3019278727517134,0.3839227443493532,0.09088530439571918,0.005237735152652541,0.09065503548927406,0.07926145118672707,-1.9920400033394494e-05,14.030964599286708,18.032948308354687,17.24146435233699,10.697769869431273,10.605877661355548,7.439154344688284,10.082202220368483,8.684583346553381,7.057735061183936,6.074007445700608,6.567840355958554,5.884566413790879,0.013878131975891448,zero,/content/speechcommands/zero/264f471d_nohash_1.wav,validation
2,-318.2185762415532,79.72226349524126,5.982952028355309,18.260095526691593,17.295001569020755,5.197044346984979,7.004712291301595,-3.667010482403432,2.2074012955638156,11.441104093043275,1.5182317579676403,1.0876581153055258,0.03556615044362843,110.2820281912558,52.333736655324216,39.47414409590556,25.256135381903555,19.05111052506307,14.750703827164784,14.493741694719686,18.79335009024918,12.954326846696048,5.026359161601874,12.419740552507722,9.863307730856953,0.034955553196420464,0.19516345520758244,-0.14988036139554778,0.058983533521335924,0.25915193966879474,0.22157868884666523,-0.317083387547123,-0.1696991032075906,-0.18051027595402724,-0.06830266061032653,0.07378705273997532,-0.09479284565104057,-0.14660715652732345,5.8934573204286636e-05,27.116007991536286,15.30374792134011,14.820657953950565,11.441445554302597,8.54893992727254,6.638730361013175,7.882337413044453,5.3526260039507765,5.493184233277772,4.9169757344589655,7.331157072597594,5.2933180276928,0.009334240908477008,-0.2930157288292207,0.09070840686946084,0.24111960888404482,0.36366912733717766,0.32950208077326265,0.06734617114682025,0.12210230726512154,0.054562549318715035,-0.058417143119495606,0.1998858300598765,0.0107421267339001,-0.13468569776404749,-1.2907944619655608e-05,17.043561735349137,12.17032014866979,13.273548460847568,9.288782918118358,7.200664823367897,6.1070597081637095,8.314991851346033,4.54631540421776,6.0174682135663335,6.546776860679495,8.561112770952294,6.5750191529366155,0.00584303232960217,zero,/content/speechcommands/zero/ab00c4b2_nohash_3.wav,validation
3,-341.7012043422594,31.63891394874386,27.4037173064768,19.99284969144659,0.7211027516808839,11.73401227570222,-13.363659978094237,9.453922276087159,1.596859895363771,-5.876585235605869,1.8849306619664097,6.003860805748147,0.06641550877247937,134.9447286273473,89.7422028275029,37.06766658584774,31.333092420765315,17.4817630465524,23.46954096737892,28.31646721837373,17.66345254437944,20.820501842250952,18.233955752679464,9.362133813027825,6.744131056491651,0.0714006677353436,2.9416070573291204,3.7082628355268707,1.0964785314341388,-1.881523839333536,-1.1182855031902288,-0.673976896909628,-0.33734344865215316,0.3443741586390119,-0.5935716058200976,-1.0919575388367895,-0.058520725413335424,-0.16270121136503835,0.000308486738152081,38.91842680814117,29.270563125997832,18.711059904051165,15.838716262047832,11.544831947429765,10.866562866976892,13.307921570567732,9.80810101560058,7.9835310332777265,7.759345545247061,5.944279119513288,5.434446263161885,0.01944384174652997,-1.0802249830577655,-1.528542409219878,-0.4784969671814679,0.3858262995723295,-0.08995058970978231,0.02226620072345072,0.23583389751800976,-0.021776154850672243,0.40959657769654856,0.31960368276968476,-0.17343906136710213,-0.1474574760848778,-0.0005832942202687264,30.435155927042164,18.541575317613603,15.696224653808374,15.497828647963953,12.523403890548177,10.129064877208982,13.705049013726274,11.185438019513763,8.554757318906098,9.508856910787001,6.699642289950068,7.590913042690138,0.017222412512377324,zero,/content/speechcommands/zero/9db2bfe9_nohash_0.wav,validation
4,-326.8069898777664,27.11210774052139,33.570650890847716,8.451144447371739,8.106629278004725,-2.701601238726872,-0.49820342675605944,0.017179719626421685,-3.8124964915023516,-4.0635975444069565,-1.132329583667658,4.676602637424603,0.02054194446653128,54.227002249886496,42.447543492132915,13.589749094967708,21.942744561666963,14.414125467715014,10.414929168052575,10.91400911943909,12.133931838656894,11.630455534669844,8.750024759510753,5.908128497622884,6.206411209833549,0.012276392037829202,1.5032256772763357,1.6608630827707032,1.0422155265156106,0.3911576340752034,-0.2722775802146753,-0.6378969783070533,-0.7962971176286359,-0.7842840780862238,-0.6988051408616406,-0.7071621055905336,-0.5550337293670398,-0.4796410623450041,-0.00024058198323473334,14.404153686221095,11.45100156653794,6.953472494474211,9.316521344452157,5.8491221072561626,5.940120408998663,3.829148202357982,4.357709384796993,3.1278164301245734,3.9237300112672067,3.9595757515476344,3.5437244375118344,0.004540205845738316,-1.5475411336378684,-1.1459726769452678,-0.17873356477949312,0.3350951061173478,0.5061184217873138,0.35481799940500985,-0.13255367636411938,0.050961512263793696,0.20785911030259555,0.41414202312617454,0.3222871266449318,0.13142791405436305,-0.0002870365531872148,8.178557010431227,7.865790497674511,6.780512663152965,7.539100759328537,5.567900204915408,6.455833439799205,3.8642881760702483,4.195003833570468,3.1894444678435296,5.150308568553406,5.050162377829803,4.122948208235257,0.003339753825645663,zero,/content/speechcommands/zero/b7a6f709_nohash_0.wav,validation
5,-211.76499826678787,62.48831059504158,13.160383383449467,11.880258840701448,4.701116536503582,-10.596671310818087,-15.147081070725488,1.2704986010291746,-9.788853053893387,-2.02437945862862,-6.605534343384129,4.369096491977337,0.18269911207607947,136.94395546662636,56.361141185618415,39.44086879265524,16.1763328901012,18.441305998161685,16.03536971230724,24.05138881662304,14.370898319728822,14.839611327615437,11.220104131389038,13.56423809276388,6.643879659095789,0.21975202750016654,-4.282268799530632,1.4568125953450317,1.0415414720113783,-0.13126340852940907,0.3320965924148621,0.44001952319423937,0.2583155530088472,-0.07565297908140942,0.48334543178079786,-0.03759936570827061,-0.20369246317911158,0.179360973758674,-0.0003277927997612184,44.10437089012648,23.47173083872998,17.988151919815262,10.875929767505164,8.288524417862204,8.212322833755769,7.747124681125797,8.715732275280438,7.24652663764091,9.92180130429852,6.063050042176814,4.912634158636301,0.06210469986116042,-1.12402286797807,0.259285443895106,0.43270870739969036,0.22725881733383985,0.3456862862813761,0.34094400124206836,0.1384157544815104,0.04768203635371428,0.043673019286649135,0.018889764071395983,0.15809421151526262,-0.043474868464016284,7.180056224266688e-05,32.79838390054279,20.45256196984386,13.686052262650088,11.581988807315927,8.133366958297456,10.38259303648686,6.727072751388094,7.717155783024499,8.189874865655911,12.090077332214843,6.470132295318286,6.197802567121122,0.035717369157267094,zero,/content/speechcommands/zero/ab7b5acd_nohash_0.wav,validation
6,-310.34262958557815,66.65946442830514,39.94487852229134,32.55182774099756,9.320717101299236,6.339095253929964,1.8739634049624825,-0.8107005962145201,-1.4824137724898954,-12.69673685366887,-17.378849469742928,-6.145237439693665,0.08025835492298938,129.87320933288913,72.53469466834531,46.7673194152853,27.31954326354484,22.26337681979172,15.584688857565393,19.061073518513986,11.500108143830765,7.556701068720566,12.707971383333572,13.991064802794984,8.98670341417967,0.07361288307405886,0.1910649650121319,0.3430276499078164,0.08613884945591468,-0.0615452753624659,0.24439059862642995,0.22159673111278483,-0.05639880473002594,-0.13306628924541195,-0.0607019378476211,0.10283457323253758,-0.33385286666211733,-0.22190973266105607,-6.773467776515792e-05,33.788803986101264,17.20440998905925,24.66261018032062,12.581559319843231,10.27132032627506,6.674491161565592,9.463400759633805,6.783967070716309,6.278642592674366,4.411403519824568,4.909886167588518,4.8682780488677055,0.019329238092366995,-0.16656837925148693,-0.006270406317291751,0.12249733112476933,0.15496621628821725,0.21982110061926968,0.16094682479859113,0.24631499355255174,0.15663922354122833,-0.09257528755735048,-0.08384603863597562,-0.03552294164235776,-0.05363839053667775,-2.522737874339024e-05,21.075903450125008,9.479700165935975,22.63248381504021,10.27604218131345,9.093933158570525,6.7179995559355845,9.039682135134676,8.21461965542707,8.423938753143355,5.504176440455518,5.236924895706167,5.656451454530776,0.011457999917736012,zero,/content/speechcommands/zero/ad63d93c_nohash_2.wav,validation
7,-291.9183845263394,68.55876136446093,18.672963635115924,0.6249872155735163,-0.8031073771794739,7.323268173123855,-1.9368847093017876,-14.54539684481498,3.949070114023619,4.611292331998019,1.6423940417971568,6.486712444800308,0.030392675042094197,59.01469560701496,34.44873908043324,18.19786116996738,21.181452492246464,20.186707281957712,8.484085437701825,13.0407644230561,19.902105159095527,9.732158065598965,13.760472273297525,8.362267689278047,8.197785674849728,0.021527705082191984,0.3864099910315454,0.2986335480753013,-0.1525899707739146,-0.2756262303071603,0.10661651647000267,0.14508168951466277,-0.1267622726091439,-0.12045275321651946,0.02795419153202969,0.09557117003529185,0.29399728866429065,0.32095397122634267,0.0001027089198149981,19.910066728895462,12.238606513676196,9.47568331010551,9.874865673847733,8.586261681355888,5.68525960007182,6.992858181170133,7.661421753485344,6.240572689323341,6.769942552032463,5.167136048008127,5.535002003671532,0.006681427162039375,0.12763712652720566,0.2155481133855358,0.06266537277359095,-0.19304786438019966,-0.11225519739558566,-0.005135452630917984,0.004309883808200196,0.11009654013771406,-0.1237251623044082,-0.12496200649232785,0.1622212600279685,-0.055185793660425135,-4.035692351559798e-06,16.524363220730706,10.171758228119314,9.282640985489916,8.10411804798309,7.956014654573504,6.623887374952958,8.42372804752728,7.832921308009239,6.697967445953773,5.8315967151622035,6.949293145590749,5.837677502247534,0.005492214966643758,zero,/content/speechcommands/zero/66774579_nohash_0.wav,validation
8,-309.97503226496605,59.82415801866761,1.0390402597804773,16.81102300645728,0.5001245959033334,-0.4978498009406733,-1.4817351397369705,-9.915883356406582,3.409295978176779,1.5245431491969743,-2.6036440965882814,10.512859352054317,0.037324108052416705,96.0383823968536,29.53259462176517,45.267833337854384,33.95252917851746,21.563055633391627,14.453757243123697,16.806700089081385,14.468031122222328,15.593030788324937,12.208567294734697,10.496776733249877,8.175789240531277,0.03594973548360257,-0.8071700798508639,-0.9899900891535508,-1.3975143289701057,-0.37203353698008024,0.008250847595557638,0.6277403068933678,0.22490760059386003,-0.052202877032899,0.8860039661925325,0.9262866465896604,0.8188061296319288,0.4878599030882556,-2.4379621590337444e-06,24.978556973239275,11.328107713434342,14.59589282713669,14.856143984689252,11.636946687883578,7.776041285925025,8.455642595377007,6.568402843248734,8.759073899154558,7.075189213753016,6.049723027280704,4.758932415646537,0.010654300344725373,-0.34215833195123463,-0.2577277661978287,0.16274905263687564,-0.0660306410119033,0.2924621113911337,0.2863768000958661,0.004464296103047912,0.3503854434723842,0.3743611329459488,0.1021407475104868,0.41096604759898236,-0.13433301999036912,-2.006449115773042e-05,19.184144814074454,11.406150117924595,11.882103797308854,11.546844876835225,10.910007190338133,9.711517849868114,9.61035573545074,6.185851464544682,9.19117185258496,8.258928810812439,7.335765374511982,5.722444976025993,0.006674463404314403,zero,/content/speechcommands/zero/3aa6f4e2_nohash_1.wav,validation
9,-389.9376016787613,45.52020806101264,12.052990368441048,5.959030160165829,9.10138863893113,0.8100296254979527,4.263404690821642,4.493508046775559,1.9811264613149189,6.5071925933684405,0.9952251253661737,5.939679003270065,0.011141964147100225,62.28986352581562,39.41713800225859,24.26652238913137,19.86858891387985,13.636665842950624,12.418267276435955,9.740343137833758,12.533912190850476,9.386867715439806,8.671507034652548,11.370707866741082,6.498628288333738,0.0033851633813453846,-0.6300274960061789,0.310143778797138,0.31388500546397585,-0.09102707744754808,-0.10444564052018543,0.212419994885016,0.5058668282836307,0.39735955956287267,0.007061553019269352,-0.2594472599837644,-0.011485059180307518,-0.3217471497343653,-6.636358316867583e-05,18.718980240311364,13.058182054037914,16.059124139308953,10.856730604764646,6.306830309649911,7.11196973814969,5.720811547020217,7.001204854769669,4.924912205330817,5.139384803198547,4.0635027363407845,4.176945119378673,0.0017392392251238567,-0.3911346626079857,-0.4237793654902747,0.12511620487250877,0.5760807399833401,0.37837025062417085,-0.16917445212313212,-0.11218375229587053,0.027730633512488872,-0.05406648318383382,-0.10208254505465847,0.07701971046212126,0.15255498515111057,-6.616953760385513e-05,16.970589400597163,10.657062730496165,17.31025991262708,10.418289785312359,6.300823198197172,6.878394347038836,7.591345323974156,7.723173352711505,6.820136335591801,6.712984943499609,4.726953173095002,5.146209224319114,0.001511936440858809,zero,/content/speechcommands/zero/b7016c27_nohash_1.wav,validation
